Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
OTU_12811	4908	45.639771801141	Gokushoviridae	Complete	Sutterella	virulent	cluster_534719	subcluster_643923	IGVD
OTU_14937	2753	38.43080276062477	Anelloviridae	Medium-quality	-	virulent	cluster_492274	subcluster_592516	IGVD
OTU_15534	2098	39.70448045757865	Anelloviridae	Medium-quality	-	virulent	cluster_251745	subcluster_304050	IGVD
OTU_354	79028	34.719339980766314	Pippiviridae	Low-quality	Ruminococcus	temperate	cluster_185492	subcluster_223783	IGVD
OTU_416	72175	39.06061655697957	Sylvesterviridae	High-quality	Bacteroides	temperate	cluster_490446	subcluster_590243	IGVD
OTU_638	61337	38.15804489948971	Arnviridae	Complete	Bacteroides	virulent	cluster_468060	subcluster_563553	IGVD
OTU_735	59411	48.67953745939304	Sisseviridae	High-quality	Bifidobacterium	virulent	cluster_548838	subcluster_660965	IGVD
OTU_896	55323	53.7732950129241	Sisseviridae	High-quality	Oscillibacter	temperate	cluster_217600	subcluster_262602	IGVD
OTU_1085	49867	46.421481139831954	Alberteviridae	High-quality	-	virulent	cluster_257282	subcluster_310701	IGVD
OTU_1163	48043	44.597548029889886	Bertramviridae	Medium-quality	-	temperate	cluster_381145	subcluster_460272	IGVD
OTU_2143	40359	54.6495205530365	Ebbeviridae	Medium-quality	Faecalibacterium	virulent	cluster_365637	subcluster_441387	IGVD
OTU_2612	38391	46.669792399260245	Jeppeviridae	High-quality	-	virulent	cluster_410054	subcluster_495262	IGVD
OTU_3727	32006	34.784102980691124	Skunaviridae	High-quality	-	virulent	cluster_89920	subcluster_108952	IGVD
OTU_4108	28995	33.7782376271771	Ibiviridae	Low-quality	Ruminococcus	virulent	cluster_465219	subcluster_560267	IGVD
OTU_5535	20875	29.877844311377245	Filipviridae	Low-quality	Clostridium	virulent	cluster_72795	subcluster_88270	IGVD
OTU_5689	20191	35.75850626516765	Skunaviridae	Medium-quality	-	virulent	cluster_518052	subcluster_623807	IGVD
OTU_9839	9523	49.616717420980784	Lisaviridae	Low-quality	Eubacterium	virulent	cluster_481841	subcluster_579987	IGVD
OTU_11750	5904	43.360433604336045	Noraviridae	Complete	-	virulent	cluster_328993	subcluster_397621	IGVD
OTU_12308	5407	47.93785833179212	Madsviridae	Low-quality	Lachnoclostridium	virulent	cluster_555608	subcluster_668790	IGVD
OTU_14452	2965	42.02360876897133	Anelloviridae	High-quality	-	virulent	cluster_114091	subcluster_137958	IGVD
OTU_14609	2921	39.98630605956864	Anelloviridae	High-quality	-	virulent	cluster_448265	subcluster_540511	IGVD
OTU_14907	2778	40.38876889848812	Anelloviridae	Medium-quality	-	virulent	cluster_23813	subcluster_29086	IGVD
OTU_15254	2479	39.854780153287614	Anelloviridae	Medium-quality	-	virulent	cluster_85407	subcluster_103522	IGVD
OTU_1843	41679	53.16586290458024	Hannahviridae	Medium-quality	Bacteroides	virulent	cluster_387533	subcluster_468166	IGVD
OTU_3019	36030	44.573966139328334	Vitusviridae	Complete	-	temperate	cluster_162528	subcluster_195795	IGVD
OTU_3037	35946	39.65670728314694	Linaviridae	Complete	Bacteroides	virulent	cluster_383793	subcluster_463456	IGVD
OTU_4421	26606	53.709689543711946	Sisseviridae	Low-quality	-	virulent	cluster_53365	subcluster_65203	IGVD
OTU_6502	17289	46.70599803343166	Evaviridae	Low-quality	Odoribacter	virulent	cluster_153603	subcluster_185255	IGVD
OTU_7389	14964	38.67949746057204	Salasmaviridae	Medium-quality	-	virulent	cluster_90083	subcluster_109140	IGVD
OTU_7554	14521	41.84973486674471	Salasmaviridae	Medium-quality	-	virulent	cluster_392013	subcluster_473761	IGVD
OTU_7761	13957	60.8511857849108	Ellinorviridae	Low-quality	Bifidobacterium	virulent	cluster_418262	subcluster_505057	IGVD
OTU_10788	6628	41.65660832830416	Morganviridae	High-quality	-	virulent	cluster_383169	subcluster_462702	IGVD
OTU_11054	6399	35.896233786529145	Inesviridae	Complete	Bacteroides	virulent	cluster_196610	subcluster_237090	IGVD
OTU_11314	6208	38.659793814432994	Almaviridae	Complete	Bacteroides	virulent	cluster_263016	subcluster_317618	IGVD
OTU_12059	5641	43.43201560007091	Ottoviridae	High-quality	Agathobacter	virulent	cluster_534720	subcluster_643924	IGVD
OTU_12062	5638	48.56332032635686	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_246955	subcluster_298474	IGVD
OTU_3839	31058	50.135230858393975	Jensviridae	Medium-quality	Parasutterella	temperate	cluster_251746	subcluster_304051	IGVD
OTU_8617	11982	53.16307795025872	Tobiasviridae	Low-quality	Actinomyces	virulent	cluster_185493	subcluster_223784	IGVD
OTU_9464	10415	39.23187710033606	Celinaviridae	Low-quality	Bacteroides	virulent	cluster_323620	subcluster_391075	IGVD
OTU_10557	7085	46.59139026111504	Sebastianviridae	Low-quality	Dialister	temperate	cluster_468061	subcluster_563554	IGVD
OTU_12827	4885	43.43909928352098	Gokushoviridae	Complete	Parasutterella	virulent	cluster_548839	subcluster_660966	IGVD
OTU_15024	2670	40.78651685393259	Anelloviridae	Medium-quality	-	virulent	cluster_217601	subcluster_262604	IGVD
OTU_15114	2603	38.417210910487896	Anelloviridae	High-quality	-	virulent	cluster_408597	subcluster_493448	IGVD
OTU_523	64473	42.28126502566966	Rasmusviridae	High-quality	-	virulent	cluster_257283	subcluster_310702	IGVD
OTU_1878	41513	30.691590586081468	Henrikviridae	Complete	Intestinibacter	temperate	cluster_291693	subcluster_352394	IGVD
OTU_1935	41292	38.16235590429139	Ejnarviridae	High-quality	Enterococcus	temperate	cluster_410055	subcluster_495263	IGVD
OTU_2362	39438	40.14909478168264	Liliviridae	High-quality	Veillonella	virulent	cluster_89921	subcluster_108953	IGVD
OTU_2781	37547	44.3444216581884	Liliviridae	High-quality	Veillonella	virulent	cluster_465220	subcluster_560268	IGVD
OTU_3398	34069	39.8221256861076	Damienviridae	Medium-quality	Haemophilus	virulent	cluster_72796	subcluster_88271	IGVD
OTU_5044	23023	43.8431134083308	Peterviridae	Medium-quality	Veillonella	virulent	cluster_518053	subcluster_623808	IGVD
OTU_5294	21888	29.623538011695903	Filipviridae	Low-quality	Clostridium	virulent	cluster_481842	subcluster_579988	IGVD
OTU_5529	20889	43.34817367992724	Frederikviridae	Medium-quality	Streptococcus	virulent	cluster_555609	subcluster_668791	IGVD
OTU_5738	19962	38.65845105700832	Annaviridae	Low-quality	-	virulent	cluster_5107	subcluster_6271	IGVD
OTU_5836	19551	42.50933456089203	Lasseviridae	Low-quality	Bacteroides	virulent	cluster_448266	subcluster_540512	IGVD
OTU_7276	15243	39.001508889326246	Frederikviridae	Low-quality	Enterococcus	virulent	cluster_23814	subcluster_29088	IGVD
OTU_7516	14621	50.02393817112373	Ingridviridae	Low-quality	-	virulent	cluster_382207	subcluster_461530	IGVD
OTU_8179	12905	29.221232080588923	Sigridviridae	Low-quality	Clostridioides	temperate	cluster_326452	subcluster_394559	IGVD
OTU_8288	12682	62.60842138463965	Kasperviridae	Medium-quality	Bifidobacterium	temperate	cluster_162529	subcluster_195796	IGVD
OTU_8341	12569	38.5153950194924	Elliotviridae	Low-quality	Listeria	virulent	cluster_383794	subcluster_463457	IGVD
OTU_8627	11970	29.181286549707604	Agnesviridae	Low-quality	-	temperate	cluster_53366	subcluster_65204	IGVD
OTU_8658	11917	44.29806159268273	Majviridae	Low-quality	Bacteroides	virulent	cluster_153604	subcluster_185256	IGVD
OTU_13069	4612	36.16652211621856	Gokushoviridae	Complete	Chryseobacterium	virulent	cluster_5111	subcluster_6277	IGVD
OTU_14288	3044	37.48357424441524	Anelloviridae	High-quality	-	virulent	cluster_277494	subcluster_334845	IGVD
OTU_14433	2971	37.29384045775833	Anelloviridae	High-quality	-	virulent	cluster_418263	subcluster_505058	IGVD
OTU_14958	2731	38.77700476016111	Anelloviridae	Medium-quality	-	virulent	cluster_251030	subcluster_303185	IGVD
OTU_197	94864	38.32012143700456	Arnviridae	High-quality	Bacteroides	temperate	cluster_196611	subcluster_237091	IGVD
OTU_379	76900	31.041612483745123	δ-crassviridae	Medium-quality	Bacteroides	virulent	cluster_263017	subcluster_317619	IGVD
OTU_2643	38262	35.80053316606555	Mikkelviridae	Complete	Enterococcus	temperate	cluster_534721	subcluster_643925	IGVD
OTU_2975	36288	39.13690476190476	Liamviridae	High-quality	Ruminococcus	temperate	cluster_492275	subcluster_592517	IGVD
OTU_3385	34106	57.79628217908872	Albaviridae	Complete	Faecalibacterium	temperate	cluster_251747	subcluster_304052	IGVD
OTU_3528	33469	45.90815381397712	Adrianviridae	High-quality	Ruminococcus	temperate	cluster_185494	subcluster_223785	IGVD
OTU_3908	30597	47.96548681243259	Hannahviridae	Medium-quality	Bacteroides	virulent	cluster_323621	subcluster_391077	IGVD
OTU_6243	18103	62.86803292272	Kasperviridae	High-quality	Bifidobacterium	temperate	cluster_468062	subcluster_563555	IGVD
OTU_8012	13300	54.72932330827067	Oliviaviridae	Low-quality	Rothia	virulent	cluster_548840	subcluster_660967	IGVD
OTU_8897	11412	62.02243252716438	Justinviridae	Low-quality	Bifidobacterium	virulent	cluster_217602	subcluster_262605	IGVD
OTU_9942	9160	50.63318777292577	Markviridae	Low-quality	Lacticigenium	virulent	cluster_257284	subcluster_310703	IGVD
OTU_11161	6327	39.37094989726569	Alpaviridae	Complete	Bacteroides	virulent	cluster_448251	subcluster_540493	IGVD
OTU_11244	6261	40.329020923175214	Alpaviridae	Complete	Bacteroides	virulent	cluster_323631	subcluster_391088	IGVD
OTU_12395	5327	46.89318565796884	Gokushoviridae	Complete	-	virulent	cluster_89922	subcluster_108954	IGVD
OTU_12702	5001	44.57108578284343	Gokushoviridae	Complete	Sutterella	virulent	cluster_408495	subcluster_493324	IGVD
OTU_13678	3795	52.85902503293808	Anelloviridae	High-quality	-	virulent	cluster_26908	subcluster_32730	IGVD
OTU_13773	3706	49.00161899622234	Anelloviridae	High-quality	-	virulent	cluster_77791	subcluster_94219	IGVD
OTU_14484	2957	37.504227257355424	Anelloviridae	High-quality	-	virulent	cluster_3287	subcluster_4169	IGVD
OTU_14587	2927	37.6836351212846	Anelloviridae	Medium-quality	-	virulent	cluster_330720	subcluster_399682	IGVD
OTU_14692	2894	38.11333794056669	Anelloviridae	High-quality	-	virulent	cluster_555610	subcluster_668792	IGVD
OTU_14712	2886	39.36243936243936	Anelloviridae	High-quality	-	virulent	cluster_363845	subcluster_439295	IGVD
OTU_14718	2882	41.360166551006245	Anelloviridae	High-quality	-	virulent	cluster_448267	subcluster_540513	IGVD
OTU_14747	2869	40.397350993377486	Anelloviridae	High-quality	-	virulent	cluster_448216	subcluster_540452	IGVD
OTU_14749	2868	37.099023709902376	Anelloviridae	Medium-quality	-	virulent	cluster_15585	subcluster_18759	IGVD
OTU_14884	2795	38.13953488372093	Anelloviridae	High-quality	-	virulent	cluster_468069	subcluster_563564	IGVD
OTU_15009	2683	36.638091688408494	Anelloviridae	Medium-quality	-	virulent	cluster_382208	subcluster_461531	IGVD
OTU_97	103620	33.094962362478284	δ-crassviridae	Complete	Bacteroides	virulent	cluster_326453	subcluster_394560	IGVD
OTU_130	99866	29.1420503474656	β-crassviridae	Complete	-	virulent	cluster_162530	subcluster_195797	IGVD
OTU_585	62313	38.47351275014845	Arnviridae	High-quality	Bacteroides	temperate	cluster_383795	subcluster_463458	IGVD
OTU_1292	45810	41.51495306701594	Madsviridae	Complete	-	temperate	cluster_53367	subcluster_65205	IGVD
OTU_11243	6262	40.625998083679335	Alpaviridae	Complete	Bacteroides	virulent	cluster_153605	subcluster_185257	IGVD
OTU_13864	3609	48.93322249930729	Gokushoviridae	Medium-quality	Faecalibacterium	virulent	cluster_5112	subcluster_6278	IGVD
OTU_14393	2987	38.50016739203214	Anelloviridae	Complete	-	virulent	cluster_277495	subcluster_334846	IGVD
OTU_311	84110	35.7733919866841	Flandersviridae	High-quality	Bacteroides	virulent	cluster_418264	subcluster_505060	IGVD
OTU_927	54255	37.72924154455811	Arnviridae	Complete	Bacteroides	virulent	cluster_251031	subcluster_303187	IGVD
OTU_11278	6236	41.08402822322002	Alpaviridae	Complete	Bacteroides	virulent	cluster_196612	subcluster_237092	IGVD
OTU_12001	5692	38.28179901616304	Alpaviridae	Medium-quality	-	virulent	cluster_263018	subcluster_317620	IGVD
OTU_619	61694	38.12040068726294	Arnviridae	Complete	Bacteroides	temperate	cluster_534722	subcluster_643926	IGVD
OTU_726	59739	42.16173688879961	Sisseviridae	High-quality	Subdoligranulum	virulent	cluster_492276	subcluster_592518	IGVD
OTU_1103	49432	39.02532772293251	Damienviridae	High-quality	Haemophilus	temperate	cluster_251748	subcluster_304053	IGVD
OTU_1239	46642	46.85905407143776	Karlaviridae	High-quality	Parasutterella	temperate	cluster_185495	subcluster_223786	IGVD
OTU_1697	42440	39.46277097078228	Bertramviridae	High-quality	Veillonella	temperate	cluster_488523	subcluster_588026	IGVD
OTU_3383	34113	39.81473338609914	Kayaviridae	High-quality	Veillonella	virulent	cluster_468063	subcluster_563556	IGVD
OTU_3804	31372	55.887415529771765	Mariusviridae	Medium-quality	-	virulent	cluster_548841	subcluster_660968	IGVD
OTU_3942	30250	45.74876033057851	Alberteviridae	Medium-quality	Hungatella	virulent	cluster_217603	subcluster_262606	IGVD
OTU_6302	17873	47.14933139372238	Peterviridae	Low-quality	Blautia	virulent	cluster_257285	subcluster_310704	IGVD
OTU_8463	12300	42.60162601626016	Ejnarviridae	Low-quality	Streptococcus	virulent	cluster_291694	subcluster_352395	IGVD
OTU_14442	2968	38.780323450134766	Anelloviridae	Medium-quality	-	virulent	cluster_392012	subcluster_473759	IGVD
OTU_14775	2856	37.92016806722689	Anelloviridae	High-quality	-	virulent	cluster_417389	subcluster_504007	IGVD
OTU_14841	2825	38.65486725663717	Anelloviridae	High-quality	-	virulent	cluster_326528	subcluster_394659	IGVD
OTU_15141	2581	39.51956605966679	Anelloviridae	Medium-quality	-	virulent	cluster_89923	subcluster_108955	IGVD
OTU_15735	1892	36.1522198731501	Anelloviridae	Medium-quality	-	virulent	cluster_465221	subcluster_560269	IGVD
OTU_821	57174	37.24245286318956	Sisseviridae	High-quality	-	temperate	cluster_72797	subcluster_88272	IGVD
OTU_3096	35587	41.900132070699975	Nathalieviridae	Medium-quality	Erysipelatoclostridium	virulent	cluster_484272	subcluster_582952	IGVD
OTU_3309	34521	39.6135685524753	Kayaviridae	Complete	Veillonella	virulent	cluster_481843	subcluster_579990	IGVD
OTU_5746	19905	45.16955538809345	Jonasviridae	Medium-quality	Hungatella	virulent	cluster_555611	subcluster_668793	IGVD
OTU_5814	19674	48.12442817932296	Peterviridae	Low-quality	-	virulent	cluster_114092	subcluster_137959	IGVD
OTU_7062	15770	33.57641090678504	Salasmaviridae	Medium-quality	Erysipelatoclostridium	virulent	cluster_363677	subcluster_439091	IGVD
OTU_7427	14860	38.12920592193809	Salasmaviridae	Medium-quality	Hungatella	virulent	cluster_41610	subcluster_50822	IGVD
OTU_7542	14553	46.12794612794613	Malteviridae	Low-quality	Blautia	virulent	cluster_382209	subcluster_461532	IGVD
OTU_7817	13823	38.19720755262968	Merleviridae	Low-quality	Veillonella	virulent	cluster_326454	subcluster_394561	IGVD
OTU_9712	10031	43.65467052138371	Mikkelviridae	Low-quality	Blautia	virulent	cluster_162531	subcluster_195798	IGVD
OTU_10001	8946	41.806393919069976	Mikkelviridae	Low-quality	Blautia	virulent	cluster_383796	subcluster_463459	IGVD
OTU_10644	6839	39.581810206170495	Morganviridae	Complete	Hungatella	virulent	cluster_53368	subcluster_65207	IGVD
OTU_15032	2660	40.07518796992481	Anelloviridae	Medium-quality	-	virulent	cluster_153606	subcluster_185258	IGVD
OTU_181	96496	30.81785773503565	β-crassviridae	High-quality	Prevotella	virulent	cluster_5113	subcluster_6279	IGVD
OTU_665	60839	41.84980029257549	Sisseviridae	High-quality	Collinsella	virulent	cluster_277496	subcluster_334848	IGVD
OTU_4131	28854	42.42739308241492	Irisviridae	Medium-quality	Barnesiella	temperate	cluster_418265	subcluster_505061	IGVD
OTU_4857	23844	41.83442375440362	Gratiaviridae	Low-quality	Bacteroides	virulent	cluster_251032	subcluster_303188	IGVD
OTU_5937	19176	50.44847726324573	Linaviridae	Medium-quality	Alistipes	virulent	cluster_196613	subcluster_237093	IGVD
OTU_7025	15845	51.70085200378668	Cecilieviridae	Low-quality	-	virulent	cluster_10948	subcluster_13333	IGVD
OTU_2358	39463	46.993386209867474	Christianviridae	Medium-quality	Tannerella	virulent	cluster_263019	subcluster_317622	IGVD
OTU_5198	22318	58.01595125011202	Hubertviridae	Low-quality	Bifidobacterium	virulent	cluster_534723	subcluster_643927	IGVD
OTU_7028	15839	53.70288528316182	Edithviridae	Low-quality	Akkermansia	temperate	cluster_492277	subcluster_592519	IGVD
OTU_7297	15188	33.39478535686068	Salasmaviridae	Medium-quality	-	virulent	cluster_251749	subcluster_304054	IGVD
OTU_9069	11085	55.50744248985116	Ingridviridae	Low-quality	Parasutterella	temperate	cluster_185496	subcluster_223787	IGVD
OTU_11931	5760	44.25347222222222	Almaviridae	Complete	Brevibacillus	virulent	cluster_323622	subcluster_391078	IGVD
OTU_15353	2347	37.15381337878142	Anelloviridae	Medium-quality	-	virulent	cluster_468064	subcluster_563557	IGVD
OTU_15365	2333	38.36262323189027	Anelloviridae	Medium-quality	-	virulent	cluster_211125	subcluster_254581	IGVD
OTU_1731	42218	36.996068027855415	Merleviridae	Complete	Veillonella	temperate	cluster_217604	subcluster_262607	IGVD
OTU_2082	40678	60.70603274497272	Charlieviridae	High-quality	Bifidobacterium	temperate	cluster_257286	subcluster_310705	IGVD
OTU_2547	38679	56.40011375681895	Monaviridae	High-quality	Flavonifractor	temperate	cluster_98469	subcluster_119115	IGVD
OTU_3531	33444	39.959335007774186	Jeppeviridae	High-quality	Ruminococcus	virulent	cluster_410056	subcluster_495264	IGVD
OTU_4617	25242	33.32541003090088	Oliverviridae	Low-quality	Clostridium	virulent	cluster_89924	subcluster_108956	IGVD
OTU_5739	19962	42.66606552449655	Liliviridae	Medium-quality	Veillonella	virulent	cluster_234361	subcluster_283248	IGVD
OTU_8906	11391	42.60381002545869	Jeppeviridae	Low-quality	Blautia	virulent	cluster_72798	subcluster_88273	IGVD
OTU_9764	9810	43.374108053007134	Inaviridae	Low-quality	-	virulent	cluster_518054	subcluster_623809	IGVD
OTU_9828	9564	41.96988707653701	Ottoviridae	Not-determined	Blautia	virulent	cluster_481844	subcluster_579994	IGVD
OTU_11445	6108	38.9652914210871	Alpaviridae	High-quality	Bacteroides	virulent	cluster_555612	subcluster_668795	IGVD
OTU_14491	2955	37.90186125211506	Anelloviridae	Complete	-	virulent	cluster_373600	subcluster_451254	IGVD
OTU_15795	1834	44.16575790621592	Inaviridae	Low-quality	Bacteroides	virulent	cluster_188993	subcluster_227962	IGVD
OTU_95	103725	34.85369968667148	α-crassviridae	Complete	Bacteroides	virulent	cluster_23815	subcluster_29089	IGVD
OTU_921	54374	44.86151469452312	Inaviridae	High-quality	-	virulent	cluster_382210	subcluster_461533	IGVD
OTU_2032	40873	50.82817507890295	Sisseviridae	Medium-quality	Faecalibacterium	virulent	cluster_326455	subcluster_394562	IGVD
OTU_2189	40159	47.78505440872532	Gustavviridae	High-quality	-	temperate	cluster_392078	subcluster_473861	IGVD
OTU_2887	36776	41.739177724603	Gustavviridae	Medium-quality	Ruminococcus	temperate	cluster_383797	subcluster_463460	IGVD
OTU_3255	34751	54.139449224482746	Andersviridae	Complete	Akkermansia	virulent	cluster_53369	subcluster_65209	IGVD
OTU_3651	32561	45.09689505850557	Amandaviridae	Medium-quality	Hungatella	temperate	cluster_429906	subcluster_518800	IGVD
OTU_4870	23765	55.10204081632652	Oliviaviridae	Medium-quality	Rothia	virulent	cluster_134317	subcluster_161804	IGVD
OTU_6542	17126	47.96800186850403	Jeppeviridae	Low-quality	-	virulent	cluster_5114	subcluster_6280	IGVD
OTU_6971	15988	53.63397548161121	Salasmaviridae	Medium-quality	Eggerthella	virulent	cluster_452172	subcluster_545105	IGVD
OTU_7798	13874	34.60429580510307	Salasmaviridae	Medium-quality	-	virulent	cluster_78740	subcluster_95511	IGVD
OTU_7803	13859	57.19748899632008	Sofieviridae	Low-quality	Faecalibacterium	temperate	cluster_277497	subcluster_334849	IGVD
OTU_8753	11733	35.1657717548794	Villadsviridae	Low-quality	Erysipelatoclostridium	temperate	cluster_418266	subcluster_505062	IGVD
OTU_9221	10804	54.054054054054056	Edithviridae	Low-quality	Akkermansia	temperate	cluster_251033	subcluster_303189	IGVD
OTU_11188	6309	39.752734189253445	Alpaviridae	Complete	Bacteroides	virulent	cluster_448251	subcluster_540496	IGVD
OTU_11422	6124	39.20640104506858	Alpaviridae	High-quality	Bacteroides	virulent	cluster_555612	subcluster_668796	IGVD
OTU_15780	1847	38.65728207904711	Anelloviridae	Medium-quality	-	virulent	cluster_534724	subcluster_643928	IGVD
OTU_1506	43795	40.53659093503825	Madsviridae	Complete	-	virulent	cluster_492278	subcluster_592520	IGVD
OTU_1961	41185	52.523977176156365	Tobiasviridae	Medium-quality	Mycobacteroides	virulent	cluster_251750	subcluster_304056	IGVD
OTU_2092	40610	44.77961093326767	Amandaviridae	Complete	Hungatella	temperate	cluster_363888	subcluster_439345	IGVD
OTU_2776	37582	42.83965728274174	Thorvaldviridae	High-quality	Streptococcus	temperate	cluster_323623	subcluster_391079	IGVD
OTU_3335	34343	39.83635675392365	Kayaviridae	Complete	Veillonella	virulent	cluster_6845	subcluster_8469	IGVD
OTU_4135	28833	34.65126764471266	Skunaviridae	High-quality	-	virulent	cluster_548842	subcluster_660969	IGVD
OTU_5518	20934	30.218782841310787	Alberteviridae	Low-quality	Clostridium	temperate	cluster_53370	subcluster_65211	IGVD
OTU_7579	14466	47.92617171298216	Jeppeviridae	Low-quality	Hungatella	virulent	cluster_257287	subcluster_310706	IGVD
OTU_8071	13165	30.824154956323586	Filipviridae	Low-quality	Clostridioides	temperate	cluster_291695	subcluster_352396	IGVD
OTU_8199	12847	48.41597260060714	Alberteviridae	Low-quality	-	virulent	cluster_410057	subcluster_495265	IGVD
OTU_8817	11600	44.17241379310345	Charlesviridae	Low-quality	Blautia	virulent	cluster_89925	subcluster_108957	IGVD
OTU_9263	10734	43.48798211291224	Amandaviridae	Low-quality	Eisenbergiella	virulent	cluster_465222	subcluster_560270	IGVD
OTU_11469	6093	39.02839323814213	Morganviridae	High-quality	-	virulent	cluster_72799	subcluster_88274	IGVD
OTU_11636	5989	47.57054600100184	Gokushoviridae	High-quality	Faecalibacterium	virulent	cluster_277472	subcluster_334817	IGVD
OTU_814	57334	58.16967244566924	Hubertviridae	Complete	Bifidobacterium	virulent	cluster_481845	subcluster_579995	IGVD
OTU_1252	46449	53.10555663200499	Simoneviridae	Complete	Klebsiella	temperate	cluster_555613	subcluster_668798	IGVD
OTU_1607	42984	49.61846268378932	Hannahviridae	Medium-quality	Bacteroides	temperate	cluster_114093	subcluster_137960	IGVD
OTU_1795	41881	36.89023662281225	Merleviridae	Complete	Veillonella	temperate	cluster_448268	subcluster_540514	IGVD
OTU_1952	41230	33.93887945670628	Agneteviridae	High-quality	Erysipelatoclostridium	temperate	cluster_335114	subcluster_404870	IGVD
OTU_2381	39356	33.91604837890029	Martinviridae	High-quality	Erysipelatoclostridium	temperate	cluster_23816	subcluster_29090	IGVD
OTU_2763	37628	48.25130222174976	Elinviridae	High-quality	-	temperate	cluster_277796	subcluster_335203	IGVD
OTU_3031	35981	55.18468080375754	Adenoviridae	High-quality	-	virulent	cluster_246552	subcluster_297999	IGVD
OTU_3094	35594	30.850705175029496	Henrikviridae	Medium-quality	Intestinibacter	virulent	cluster_326456	subcluster_394563	IGVD
OTU_3603	32879	40.28711335502905	Ejnarviridae	Medium-quality	Streptococcus	temperate	cluster_162532	subcluster_195799	IGVD
OTU_4412	26697	28.91710679102521	Filipviridae	Low-quality	Clostridium	virulent	cluster_383798	subcluster_463461	IGVD
OTU_4550	25688	29.741513547181565	Alberteviridae	Medium-quality	Clostridium	temperate	cluster_53370	subcluster_65210	IGVD
OTU_4924	23517	32.33405621465323	Lisaviridae	Medium-quality	Intestinibacter	temperate	cluster_153607	subcluster_185259	IGVD
OTU_5142	22575	36.73975636766335	Sigridviridae	Medium-quality	Veillonella	virulent	cluster_475860	subcluster_572945	IGVD
OTU_6109	18563	29.46721973818887	Maisaviridae	Low-quality	Intestinibacter	virulent	cluster_482229	subcluster_580417	IGVD
OTU_6743	16579	29.8027625309126	Maisaviridae	Low-quality	Clostridium	temperate	cluster_292118	subcluster_352945	IGVD
OTU_6990	15931	45.23884250831712	Markusviridae	Low-quality	Blautia	virulent	cluster_251034	subcluster_303190	IGVD
OTU_7444	14817	43.45684011608288	Liliviridae	Low-quality	Veillonella	virulent	cluster_100790	subcluster_121896	IGVD
OTU_8101	13092	44.27894897647418	Sebastianviridae	Low-quality	Veillonella	virulent	cluster_187207	subcluster_225791	IGVD
OTU_8145	12979	40.27274828569227	Sigridviridae	Low-quality	Tyzzerella	virulent	cluster_534725	subcluster_643929	IGVD
OTU_8857	11483	62.22241574501437	Ellinorviridae	Low-quality	Bifidobacterium	virulent	cluster_492279	subcluster_592521	IGVD
OTU_13423	4108	30.5744888023369	Agneteviridae	Low-quality	Clostridium	virulent	cluster_251751	subcluster_304057	IGVD
OTU_13663	3815	51.24508519003932	Anelloviridae	High-quality	-	virulent	cluster_295750	subcluster_357200	IGVD
OTU_270	86220	36.2479703085131	Flandersviridae	Complete	Bacteroides	virulent	cluster_489031	subcluster_588614	IGVD
OTU_1287	45879	42.15218291593104	Bertramviridae	High-quality	Veillonella	virulent	cluster_323624	subcluster_391080	IGVD
OTU_2298	39651	57.65806663135861	Justinviridae	High-quality	Bifidobacterium	temperate	cluster_468065	subcluster_563558	IGVD
OTU_2663	38201	46.82076385434936	Agneteviridae	High-quality	-	virulent	cluster_548843	subcluster_660970	IGVD
OTU_2928	36555	31.205033511147583	Filucaviridae	Low-quality	Clostridioides	virulent	cluster_217605	subcluster_262608	IGVD
OTU_4015	29713	45.4043684582506	Amandaviridae	Medium-quality	Hungatella	temperate	cluster_257288	subcluster_310707	IGVD
OTU_4127	28872	30.01870324189526	Liamviridae	Medium-quality	Clostridium	virulent	cluster_403767	subcluster_487649	IGVD
OTU_4420	26610	40.63885757234122	Bertramviridae	Medium-quality	Veillonella	virulent	cluster_291696	subcluster_352397	IGVD
OTU_4895	23658	48.21202130357596	Jeppeviridae	Medium-quality	Lachnoclostridium	virulent	cluster_410058	subcluster_495266	IGVD
OTU_9532	10301	45.57809921366858	Valdemarviridae	Low-quality	Flavonifractor	virulent	cluster_89926	subcluster_108958	IGVD
OTU_10939	6490	40.53929121725732	Alpaviridae	Complete	Bacteroides	virulent	cluster_41759	subcluster_51007	IGVD
OTU_11023	6423	37.49026934454305	Inesviridae	Complete	Bacteroides	virulent	cluster_246942	subcluster_298452	IGVD
OTU_12167	5539	39.73641451525546	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_447862	subcluster_540041	IGVD
OTU_12272	5448	42.34581497797357	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_201366	subcluster_243025	IGVD
OTU_13816	3661	41.38213602840754	Lasseviridae	Low-quality	Bacteroides	virulent	cluster_555614	subcluster_668799	IGVD
OTU_14954	2736	41.08187134502924	Anelloviridae	Medium-quality	-	virulent	cluster_114094	subcluster_137962	IGVD
OTU_150	98972	32.58093198076224	δ-crassviridae	Complete	Parabacteroides	virulent	cluster_448269	subcluster_540515	IGVD
OTU_9034	11148	49.26444205238607	Lisaviridae	Low-quality	Flavonifractor	virulent	cluster_23817	subcluster_29091	IGVD
